,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
62100,3300048829 assembled Ga0498908_01402_14_457,,HSP20 family protein,Ga0498908_01402,444,177,3.12897519062088e-08,17.0,0,0.0,0.0
62271,3300048829 assembled Ga0498908_09577_62_493,,HSP20 family protein,Ga0498908_09577,432,1518,2.75803547640321e-07,409.0,0,0.0,0.0
62729,3300048829 assembled Ga0498908_14986_157_597,,HSP20 family protein,Ga0498908_14986,441,493,8.77445504471586e-08,53.0,0,0.0,0.0
63527,3300048829 assembled Ga0498908_72020_1_324,,HSP20 family protein,Ga0498908_72020,324,27,6.5407955962131405e-09,10.0,0,0.0,0.0
63736,3300048829 assembled Ga0498908_13550_136_594,,HSP20 family protein,Ga0498908_13550,459,410,7.01104887437226e-08,126.0,0,0.0,0.0
64073,3300048829 assembled Ga0498908_21344_48_533,,HSP20 family protein,Ga0498908_21344,486,57,9.20556417244812e-09,16.0,0,0.0,0.0
65020,3300048829 assembled Ga0498908_18012_363_593,,HSP20 family protein,Ga0498908_18012,231,1331,4.52249295509594e-07,1051.0,2,6.79563178827339e-10,0.0
65137,3300048829 assembled Ga0498908_55185_3_362,,HSP20 family protein,Ga0498908_55185,360,43,9.37514035457217e-09,16.0,0,0.0,0.0
65418,3300048829 assembled Ga0498908_00249_1727_2218,,HSP20 family protein,Ga0498908_00249,492,95,1.51555019912256e-08,22.0,21,3.3501635980603903e-09,4.0
65602,3300048829 assembled Ga0498908_52592_14_346,,HSP20 family protein,Ga0498908_52592,333,6,1.4142260748569e-09,3.0,0,0.0,0.0
66321,3300048829 assembled Ga0498908_38077_17_421,,HSP20 family protein,Ga0498908_38077,405,134,2.59693810338537e-08,35.0,0,0.0,0.0
66536,3300048829 assembled Ga0498908_81452_2_298,,HSP20 family protein,Ga0498908_81452,297,9,2.37847112589569e-09,5.0,0,0.0,0.0
67221,3300048829 assembled Ga0498908_22319_2_454,,HSP20 family protein,Ga0498908_22319,453,58,1.00494342935195e-08,17.0,0,0.0,0.0
67329,3300048829 assembled Ga0498908_20872_108_545,,HSP20 family protein,Ga0498908_20872,438,26,4.6591968630559405e-09,9.0,0,0.0,0.0
67485,3300048829 assembled Ga0498908_47181_3_365,,HSP20 family protein,Ga0498908_47181,363,28,6.05429013864357e-09,12.0,0,0.0,0.0
67774,3300048829 assembled Ga0498908_05439_413_898,,HSP20 family protein,Ga0498908_05439,486,108,1.74421215899017e-08,29.0,0,0.0,0.0
68444,3300048829 assembled Ga0498908_43981_110_400,,HSP20 family protein,Ga0498908_43981,291,41,1.10586647193707e-08,18.0,0,0.0,0.0
68596,3300048829 assembled Ga0498908_80151_2_292,,HSP20 family protein,Ga0498908_80151,291,44,1.18678353085929e-08,24.0,0,0.0,0.0
69068,3300048829 assembled Ga0498908_32400_35_457,,HSP20 family protein,Ga0498908_32400,423,23,4.26775315497595e-09,8.0,0,0.0,0.0
69571,3300048829 assembled Ga0498908_43034_3_398,,HSP20 family protein,Ga0498908_43034,396,8,1.5856474172637902e-09,3.0,0,0.0,0.0
69930,3300048829 assembled Ga0498908_20520_110_496,,HSP20 family protein,Ga0498908_20520,387,10,2.02815367324438e-09,2.0,0,0.0,0.0
70013,3300048829 assembled Ga0498908_71556_25_324,,HSP20 family protein,Ga0498908_71556,300,10,2.61631823848526e-09,4.5,0,0.0,0.0
70071,3300048829 assembled Ga0498908_16466_144_587,,HSP20 family protein,Ga0498908_16466,444,41,7.247908633641591e-09,9.0,0,0.0,0.0
70277,3300048829 assembled Ga0498908_10111_2_232,,HSP20 family protein,Ga0498908_10111,231,15,5.096723841205041e-09,6.0,0,0.0,0.0
70352,3300048829 assembled Ga0498908_77503_11_232,,HSP20 family protein,Ga0498908_77503,222,11,3.88912170585646e-09,8.0,0,0.0,0.0
71705,3300048829 assembled Ga0498908_23995_21_521,,HSP20 family protein,Ga0498908_23995,501,18,2.81998373010387e-09,5.0,0,0.0,0.0
72015,3300048829 assembled Ga0498908_04410_178_663,,HSP20 family protein,Ga0498908_04410,486,90,1.45351013249181e-08,22.0,0,0.0,0.0
72455,3300048829 assembled Ga0498908_36749_56_433,,HSP20 family protein,Ga0498908_36749,378,10,2.0764430464168704e-09,4.0,0,0.0,0.0
72599,3300048829 assembled Ga0498908_32979_221_451,,HSP20 family protein,Ga0498908_32979,231,26,8.834321324755411e-09,14.0,0,0.0,0.0
73092,3300048829 assembled Ga0498908_01763_83_481,,HSP20 family protein,Ga0498908_01763,399,41,8.065341938187631e-09,8.0,0,0.0,0.0
73235,3300048829 assembled Ga0498908_67973_61_333,,HSP20 family protein,Ga0498908_67973,273,25,7.1876874683660905e-09,11.0,0,0.0,0.0
73255,3300048829 assembled Ga0498908_28805_29_472,,HSP20 family protein,Ga0498908_28805,444,46,8.131799930427151e-09,14.0,0,0.0,0.0
73354,3300048829 assembled Ga0498908_68342_9_332,,HSP20 family protein,Ga0498908_68342,324,8,1.93801350998908e-09,2.0,0,0.0,0.0
73688,3300048829 assembled Ga0498908_14274_64_480,,HSP20 family protein,Ga0498908_14274,417,85,1.59990683648379e-08,24.0,6,1.12934600222385e-09,0.0
73700,3300048829 assembled Ga0498908_28532_3_401,,HSP20 family protein,Ga0498908_28532,399,64,1.25898020498539e-08,24.0,0,0.0,0.0
73805,3300048829 assembled Ga0498908_30848_2_109,,HSP20 family protein,Ga0498908_30848,108,6,4.36053039747543e-09,4.0,0,0.0,0.0
73953,3300048829 assembled Ga0498908_44738_3_380,,HSP20 family protein,Ga0498908_44738,378,61,1.26663025831429e-08,27.0,0,0.0,0.0
73968,3300048829 assembled Ga0498908_05464_245_745,,HSP20 family protein,Ga0498908_05464,501,63,9.869943055363541e-09,13.0,0,0.0,0.0
74127,3300048829 assembled Ga0498908_24751_88_492,,HSP20 family protein,Ga0498908_24751,405,363,7.03498904126036e-08,107.0,0,0.0,0.0
74212,3300048829 assembled Ga0498908_55110_55_363,,HSP20 family protein,Ga0498908_55110,309,68,1.7272780603592e-08,30.0,0,0.0,0.0
74792,3300048829 assembled Ga0498908_46597_35_373,,HSP20 family protein,Ga0498908_46597,339,5,1.15766293738286e-09,2.0,0,0.0,0.0
74889,3300048829 assembled Ga0498908_13799_96_524,,HSP20 family protein,Ga0498908_13799,429,1424,2.60534067944266e-07,468.0,4,7.31837269506365e-10,0.0
74903,3300048829 assembled Ga0498908_51762_1_369,,HSP20 family protein,Ga0498908_51762,369,10,2.1270879987685e-09,4.0,0,0.0,0.0
75076,3300048829 assembled Ga0498908_48215_27_383,,HSP20 family protein,Ga0498908_48215,357,47,1.03333577486392e-08,22.0,0,0.0,0.0
75302,3300048829 assembled Ga0498908_82604_3_302,,HSP20 family protein,Ga0498908_82604,300,28,7.32569106775872e-09,14.0,0,0.0,0.0
76825,3300048829 assembled Ga0498908_28353_243_485,,HSP20 family protein,Ga0498908_28353,243,96,3.10082161598253e-08,70.0,0,0.0,0.0
77421,3300048829 assembled Ga0498908_14718_54_476,,HSP20 family protein,Ga0498908_14718,423,137,2.54209644448567e-08,18.0,0,0.0,0.0
77771,3300048829 assembled Ga0498908_15209_272_610,,HSP20 family protein,Ga0498908_15209,339,15,3.47298881214857e-09,3.0,0,0.0,0.0
79386,3300048829 assembled Ga0498908_07161_3_377,,HSP20 family protein,Ga0498908_07161,375,3394,7.10382728113517e-07,1498.0,8,1.6744436726305602e-09,1.0
79630,3300048829 assembled Ga0498908_19693_112_516,,HSP20 family protein,Ga0498908_19693,405,49,9.496266198946491e-09,17.0,0,0.0,0.0
80312,3300048829 assembled Ga0498908_26657_110_448,,HSP20 family protein,Ga0498908_26657,339,25,5.78831468691428e-09,8.0,0,0.0,0.0
81224,3300048829 assembled Ga0498908_31069_6_167,,HSP20 family protein,Ga0498908_31069,162,6,2.90702026498362e-09,5.0,0,0.0,0.0
81250,3300048829 assembled Ga0498908_50635_2_310,,HSP20 family protein,Ga0498908_50635,309,7,1.7780803562521202e-09,3.0,0,0.0,0.0
81658,3300048829 assembled Ga0498908_79836_13_309,,HSP20 family protein,Ga0498908_79836,297,9,2.37847112589569e-09,5.0,0,0.0,0.0
82343,3300048829 assembled Ga0498908_48971_8_364,,HSP20 family protein,Ga0498908_48971,357,11,2.4184454305325903e-09,5.0,0,0.0,0.0
82744,3300048829 assembled Ga0498908_17570_20_454,,HSP20 family protein,Ga0498908_17570,435,1243,2.24281625547391e-07,310.0,4,7.2174296234076e-10,0.0
82877,3300048829 assembled Ga0498908_02273_149_1246,,HSP20 family protein,Ga0498908_02273,1098,3393,2.42545567846461e-07,400.5,6,4.28904629259878e-10,0.0
83312,3300048829 assembled Ga0498908_77718_3_290,,HSP20 family protein,Ga0498908_77718,288,6,1.63519889905329e-09,3.0,0,0.0,0.0
83415,3300048829 assembled Ga0498908_24960_275_505,,HSP20 family protein,Ga0498908_24960,231,8,2.71825271530936e-09,2.0,0,0.0,0.0
84137,3300048829 assembled Ga0498908_30985_53_466,,HSP20 family protein,Ga0498908_30985,414,36,6.8251780134398e-09,10.5,0,0.0,0.0
84810,3300048829 assembled Ga0498908_75240_1_315,,HSP20 family protein,Ga0498908_75240,315,6,1.4950389934201502e-09,3.0,0,0.0,0.0
84907,3300048829 assembled Ga0498908_55972_2_361,,HSP20 family protein,Ga0498908_55972,360,13,2.83434475835903e-09,5.0,0,0.0,0.0
85023,3300048829 assembled Ga0498908_23213_6_434,,HSP20 family protein,Ga0498908_23213,429,238,4.35443175356287e-08,65.0,0,0.0,0.0
85057,3300048829 assembled Ga0498908_48462_17_385,,HSP20 family protein,Ga0498908_48462,369,41,8.72106079495085e-09,17.0,4,8.508351995074e-10,0.0
85083,3300048829 assembled Ga0498908_31310_130_351,,HSP20 family protein,Ga0498908_31310,222,901,3.18554423361516e-07,262.0,4,1.4142260748569e-09,0.0
86486,3300048829 assembled Ga0498908_48391_1_213,,HSP20 family protein,Ga0498908_48391,213,4,1.47398210618888e-09,2.0,0,0.0,0.0
86773,3300048829 assembled Ga0498908_24520_13_468,,HSP20 family protein,Ga0498908_24520,456,32,5.50803839681107e-09,11.0,0,0.0,0.0
87000,3300048829 assembled Ga0498908_57385_1_333,,HSP20 family protein,Ga0498908_57385,333,8,1.88563476647586e-09,3.0,0,0.0,0.0
87076,3300048829 assembled Ga0498908_74401_3_290,,HSP20 family protein,Ga0498908_74401,288,8,2.18026519873771e-09,4.0,0,0.0,0.0
88042,3300048829 assembled Ga0498908_13832_81_485,,HSP20 family protein,Ga0498908_13832,405,261,5.0582152610715e-08,85.0,0,0.0,0.0
88655,3300048829 assembled Ga0498908_25621_8_505,,HSP20 family protein,Ga0498908_25621,498,28,4.4130669082883805e-09,8.0,0,0.0,0.0
88698,3300048829 assembled Ga0498908_62877_1_309,,HSP20 family protein,Ga0498908_62877,309,9,2.28610331518129e-09,4.0,0,0.0,0.0
1536,3300055431 assembled Ga0505481_23596_3_356,,HSP20 family protein,Ga0505481_23596,354,48,7.416587542725211e-09,11.0,0,0.0,0.0
1541,3300055431 assembled Ga0505481_04705_498_974,,HSP20 family protein,Ga0505481_04705,477,221,2.53419509878391e-08,52.0,0,0.0,0.0
3261,3300055431 assembled Ga0505481_22026_74_547,,HSP20 family protein,Ga0505481_22026,474,95,1.09625456690334e-08,30.0,0,0.0,0.0
3269,3300055431 assembled Ga0505481_03054_264_824,,HSP20 family protein,Ga0505481_03054,561,111,1.0822466982466e-08,26.0,0,0.0,0.0
3969,3300055431 assembled Ga0505481_13719_474_713,,HSP20 family protein,Ga0505481_13719,240,48,1.09394666255197e-08,7.0,0,0.0,0.0
4371,3300055431 assembled Ga0505481_14616_136_615,,HSP20 family protein,Ga0505481_14616,480,298,3.39579276500507e-08,74.0,0,0.0,0.0
5355,3300055431 assembled Ga0505481_09217_61_492,,HSP20 family protein,Ga0505481_09217,432,4287,5.42795062773182e-07,1276.5,0,0.0,0.0
5536,3300055431 assembled Ga0505481_21216_49_543,,HSP20 family protein,Ga0505481_21216,495,188,2.0773936622199e-08,60.0,0,0.0,0.0
5577,3300055431 assembled Ga0505481_26181_1_363,,HSP20 family protein,Ga0505481_26181,363,160,2.41090173565172e-08,66.0,0,0.0,0.0
5607,3300055431 assembled Ga0505481_21821_13_513,,HSP20 family protein,Ga0505481_21821,501,57,6.2230498767926405e-09,14.0,0,0.0,0.0
5854,3300055431 assembled Ga0505481_10759_2_790,,HSP20 family protein,Ga0505481_10759,789,5873,4.07145041138638e-07,963.0,10,6.93248835584264e-10,0.0
7215,3300055431 assembled Ga0505481_04813_761_1180,,HSP20 family protein,Ga0505481_04813,420,113339,1.47603358079735e-05,23920.0,286,3.72462792249837e-08,36.0
7243,3300055431 assembled Ga0505481_13973_201_689,,HSP20 family protein,Ga0505481_13973,489,1538,1.72033738957559e-07,435.0,2,2.23710973937008e-10,0.0
8105,3300055431 assembled Ga0505481_01047_1335_2009,,HSP20 family protein,Ga0505481_01047,675,352,2.85236463124661e-08,66.0,0,0.0,0.0
9583,3300055431 assembled Ga0505481_14997_102_677,,HSP20 family protein,Ga0505481_14997,576,152,1.44340184642274e-08,42.0,0,0.0,0.0
9931,3300055431 assembled Ga0505481_03162_689_1327,,HSP20 family protein,Ga0505481_03162,639,343,2.93602273282727e-08,74.0,0,0.0,0.0
10032,3300055431 assembled Ga0505481_01525_243_725,,HSP20 family protein,Ga0505481_01525,483,38944,4.41021312902939e-06,9600.0,6,6.79469976740353e-10,1.0
10414,3300055431 assembled Ga0505481_00756_102_611,,HSP20 family protein,Ga0505481_00756,510,77436,8.30498566287983e-06,17322.5,30,3.2174901839763802e-09,8.0
10477,3300055431 assembled Ga0505481_11505_152_787,,HSP20 family protein,Ga0505481_11505,636,6675,5.74063991551446e-07,1373.0,0,0.0,0.0
10549,3300055431 assembled Ga0505481_01856_920_1411,,HSP20 family protein,Ga0505481_01856,492,2409,2.67816820130863e-07,610.0,60,6.6704064789754206e-09,10.0
12506,3300055431 assembled Ga0505481_09606_394_867,,HSP20 family protein,Ga0505481_09606,474,13760,1.58783819374632e-06,3744.0,2,2.30790435137546e-10,0.0
12994,3300055431 assembled Ga0505481_19389_95_523,,HSP20 family protein,Ga0505481_19389,429,78,9.944969659563351e-09,18.0,0,0.0,0.0
12996,3300055431 assembled Ga0505481_17536_366_623,,HSP20 family protein,Ga0505481_17536,258,48,1.01762480237392e-08,27.0,0,0.0,0.0
14223,3300055431 assembled Ga0505481_00450_2034_2666,,HSP20 family protein,Ga0505481_00450,633,701,6.05731919785885e-08,98.0,0,0.0,0.0
14573,3300055431 assembled Ga0505481_19209_1_498,,HSP20 family protein,Ga0505481_19209,498,19,2.08684604302082e-09,5.5,0,0.0,0.0
14694,3300055431 assembled Ga0505481_04071_43_717,,HSP20 family protein,Ga0505481_04071,675,7311,5.92432892586477e-07,1651.0,8,6.482646889196851e-10,0.0
14782,3300055431 assembled Ga0505481_05446_2_475,,HSP20 family protein,Ga0505481_05446,474,10233,1.18083926138125e-06,3490.5,0,0.0,0.0
14811,3300055431 assembled Ga0505481_00548_541_1638,,HSP20 family protein,Ga0505481_00548,1098,20750,1.03367000218367e-06,2376.0,24,1.1955701230076202e-09,0.0
15482,3300055431 assembled Ga0505481_04510_111_833,,HSP20 family protein,Ga0505481_04510,723,305,2.3074255330453e-08,36.0,0,0.0,0.0
16019,3300055431 assembled Ga0505481_17076_66_551,,HSP20 family protein,Ga0505481_17076,486,231,2.59981151285499e-08,67.0,0,0.0,0.0
16152,3300055431 assembled Ga0505481_15488_1_108,,HSP20 family protein,Ga0505481_15488,108,88,4.45681973632283e-08,43.0,0,0.0,0.0
16307,3300055431 assembled Ga0505481_24099_2_436,,HSP20 family protein,Ga0505481_24099,435,124,1.55918834662579e-08,40.0,0,0.0,0.0
17812,3300055431 assembled Ga0505481_00511_109_762,,HSP20 family protein,Ga0505481_00511,654,694,5.8042735765372e-08,86.0,0,0.0,0.0
18228,3300055431 assembled Ga0505481_12001_287_727,,HSP20 family protein,Ga0505481_12001,441,2278,2.82540872709e-07,638.0,0,0.0,0.0
19746,3300055431 assembled Ga0505481_06061_11_433,,HSP20 family protein,Ga0505481_06061,423,76,9.827416826707991e-09,23.0,0,0.0,0.0
20261,3300055431 assembled Ga0505481_18454_40_573,,HSP20 family protein,Ga0505481_18454,534,78,7.989498097289661e-09,20.0,0,0.0,0.0
20277,3300055431 assembled Ga0505481_01626_953_1813,,HSP20 family protein,Ga0505481_01626,861,53537,3.40108144442769e-06,8202.0,0,0.0,0.0
20996,3300055431 assembled Ga0505481_04593_1062_1244,,HSP20 family protein,Ga0505481_04593,183,1735,5.18578540854553e-07,1465.0,0,0.0,0.0
21072,3300055431 assembled Ga0505481_03238_256_807,,HSP20 family protein,Ga0505481_03238,552,273,2.70513984489753e-08,66.0,0,0.0,0.0
21125,3300055431 assembled Ga0505481_18593_28_438,,HSP20 family protein,Ga0505481_18593,411,676,8.99644700590183e-08,218.0,0,0.0,0.0
21544,3300055431 assembled Ga0505481_11161_348_770,,HSP20 family protein,Ga0505481_11161,423,142,1.8361752492007e-08,31.0,0,0.0,0.0
22334,3300055431 assembled Ga0505481_19434_102_539,,HSP20 family protein,Ga0505481_19434,438,138,1.72334063278735e-08,41.0,0,0.0,0.0
22517,3300055431 assembled Ga0505481_15297_79_633,,HSP20 family protein,Ga0505481_15297,555,178,1.75425681021847e-08,37.0,0,0.0,0.0
23216,3300055431 assembled Ga0505481_15968_3_161,,HSP20 family protein,Ga0505481_15968,159,44,1.51363689158134e-08,21.0,0,0.0,0.0
23377,3300055431 assembled Ga0505481_06413_563_1048,,HSP20 family protein,Ga0505481_06413,486,11828,1.3311935313441e-06,2990.0,0,0.0,0.0
23602,3300055431 assembled Ga0505481_15644_123_638,,HSP20 family protein,Ga0505481_15644,516,68,7.2081756834819605e-09,18.5,7,7.420180850643201e-10,0.0
24198,3300055431 assembled Ga0505481_03364_679_1155,,HSP20 family protein,Ga0505481_03364,477,71,8.141531765323881e-09,11.0,0,0.0,0.0
24422,3300055431 assembled Ga0505481_09893_533_850,,HSP20 family protein,Ga0505481_09893,318,6022,1.03580924557987e-06,2234.5,2,3.44008384450305e-10,0.0
24653,3300055431 assembled Ga0505481_22173_19_546,,HSP20 family protein,Ga0505481_22173,528,111,1.14988711688701e-08,17.0,0,0.0,0.0
25029,3300055431 assembled Ga0505481_13630_237_569,,HSP20 family protein,Ga0505481_13630,333,54,8.86983780447542e-09,17.0,0,0.0,0.0
26312,3300055431 assembled Ga0505481_22473_57_536,,HSP20 family protein,Ga0505481_22473,480,54,6.153449976854821e-09,12.0,0,0.0,0.0
27792,3300055431 assembled Ga0505481_23498_17_523,,HSP20 family protein,Ga0505481_23498,507,88,9.49381718980012e-09,21.0,0,0.0,0.0
28020,3300055431 assembled Ga0505481_09203_82_561,,HSP20 family protein,Ga0505481_09203,480,121,1.37882860592488e-08,28.0,0,0.0,0.0
28364,3300055431 assembled Ga0505481_20098_42_533,,HSP20 family protein,Ga0505481_20098,492,44,4.89163141791531e-09,16.0,0,0.0,0.0
28747,3300055431 assembled Ga0505481_00508_1900_2751,,HSP20 family protein,Ga0505481_00508,852,479,3.07512001973235e-08,68.0,0,0.0,0.0
28975,3300055431 assembled Ga0505481_00704_35_478,,HSP20 family protein,Ga0505481_00704,444,827,1.01879942559739e-07,211.5,0,0.0,0.0
1699,3300055391 assembled Ga0505482_20902_304_792,,HSP20 family protein,Ga0505482_20902,489,67,4.968852896537691e-09,13.0,1,7.416198353041329e-11,0.0
5642,3300055391 assembled Ga0505482_37483_235_528,,HSP20 family protein,Ga0505482_37483,294,28,3.4538295187021e-09,12.0,0,0.0,0.0
7949,3300055391 assembled Ga0505482_36535_61_537,,HSP20 family protein,Ga0505482_36535,477,129,9.807572501220131e-09,35.0,1,7.6027693807908e-11,0.0
8683,3300055391 assembled Ga0505482_20130_310_795,,HSP20 family protein,Ga0505482_20130,486,4204,3.13701528013474e-07,1358.0,0,0.0,0.0
9487,3300055391 assembled Ga0505482_22344_188_724,,HSP20 family protein,Ga0505482_22344,537,53,3.5792479090460403e-09,14.0,0,0.0,0.0
9733,3300055391 assembled Ga0505482_26161_127_606,,HSP20 family protein,Ga0505482_26161,480,97,7.328594509996031e-09,26.0,0,0.0,0.0
10463,3300055391 assembled Ga0505482_38720_3_488,,HSP20 family protein,Ga0505482_38720,486,22,1.6416350181485302e-09,5.0,0,0.0,0.0
10858,3300055391 assembled Ga0505482_00637_2220_2906,,HSP20 family protein,Ga0505482_00637,687,259840,1.37163786789888e-05,52181.0,943,4.97788835217305e-08,4.0
11471,3300055391 assembled Ga0505482_26851_89_664,,HSP20 family protein,Ga0505482_26851,576,80,5.0368347147739e-09,15.0,0,0.0,0.0
11488,3300055391 assembled Ga0505482_31322_58_549,,HSP20 family protein,Ga0505482_31322,492,216,1.59213116837731e-08,65.0,27,1.99016396047164e-09,7.0
11493,3300055391 assembled Ga0505482_22196_110_757,,HSP20 family protein,Ga0505482_22196,648,68,3.8056084511625e-09,14.0,0,0.0,0.0
12094,3300055391 assembled Ga0505482_32801_1_546,,HSP20 family protein,Ga0505482_32801,546,16,1.06271677498526e-09,4.0,0,0.0,0.0
12313,3300055391 assembled Ga0505482_05553_950_1585,,HSP20 family protein,Ga0505482_05553,636,58,3.307204680644e-09,9.0,0,0.0,0.0
12435,3300055391 assembled Ga0505482_01743_123_776,,HSP20 family protein,Ga0505482_01743,654,275,1.524913262271e-08,42.0,0,0.0,0.0
13376,3300055391 assembled Ga0505482_29016_325_630,,HSP20 family protein,Ga0505482_29016,306,30,3.5554127398404e-09,12.0,0,0.0,0.0
15320,3300055391 assembled Ga0505482_30714_90_602,,HSP20 family protein,Ga0505482_30714,513,62,4.382929857066411e-09,11.0,0,0.0,0.0
15515,3300055391 assembled Ga0505482_01599_116_973,,HSP20 family protein,Ga0505482_01599,858,137,5.79059879097084e-09,22.0,0,0.0,0.0
16622,3300055391 assembled Ga0505482_36905_23_454,,HSP20 family protein,Ga0505482_36905,432,62,5.20472920526637e-09,19.0,0,0.0,0.0
17929,3300055391 assembled Ga0505482_30008_48_488,,HSP20 family protein,Ga0505482_30008,441,678,5.57546765161911e-08,186.0,0,0.0,0.0
18108,3300055391 assembled Ga0505482_20225_64_495,,HSP20 family protein,Ga0505482_20225,432,1648,1.3834506016579e-07,501.0,0,0.0,0.0
21453,3300055391 assembled Ga0505482_25217_133_618,,HSP20 family protein,Ga0505482_25217,486,49,3.65636890405809e-09,11.0,0,0.0,0.0
21659,3300055391 assembled Ga0505482_17552_82_561,,HSP20 family protein,Ga0505482_17552,480,40,3.02210082886434e-09,10.0,0,0.0,0.0
21678,3300055391 assembled Ga0505482_31931_42_482,,HSP20 family protein,Ga0505482_31931,441,53,4.358403916457421e-09,13.0,0,0.0,0.0
22029,3300055391 assembled Ga0505482_03765_1356_2066,,HSP20 family protein,Ga0505482_03765,711,8136,4.14984174576207e-07,1666.0,0,0.0,0.0
25142,3300055391 assembled Ga0505482_00433_2034_2525,,HSP20 family protein,Ga0505482_00433,492,1321,9.73706145104828e-08,329.0,109,8.034365618200321e-09,22.0
25854,3300055391 assembled Ga0505482_39103_2_433,,HSP20 family protein,Ga0505482_39103,432,42,3.52578430034173e-09,14.0,0,0.0,0.0
25871,3300055391 assembled Ga0505482_06815_180_854,,HSP20 family protein,Ga0505482_06815,675,125,6.715779619698541e-09,16.0,0,0.0,0.0
26088,3300055391 assembled Ga0505482_24346_7_696,,HSP20 family protein,Ga0505482_24346,690,54,2.8381468653682502e-09,9.0,0,0.0,0.0
28826,3300055391 assembled Ga0505482_32909_17_511,,HSP20 family protein,Ga0505482_32909,495,150,1.09894575595067e-08,40.0,0,0.0,0.0
28999,3300055391 assembled Ga0505482_25706_151_654,,HSP20 family protein,Ga0505482_25706,504,37,2.6623269206662102e-09,10.0,0,0.0,0.0
29640,3300055391 assembled Ga0505482_26456_26_196,,HSP20 family protein,Ga0505482_26456,171,11,2.33284976263212e-09,5.0,0,0.0,0.0
30283,3300055391 assembled Ga0505482_00120_2641_3738,,HSP20 family protein,Ga0505482_00120,1098,38550,1.27324575904612e-06,4368.5,24,7.926821846201551e-10,2.0
31075,3300055391 assembled Ga0505482_05598_895_1554,,HSP20 family protein,Ga0505482_05598,660,106,5.824412506538551e-09,19.0,0,0.0,0.0
32161,3300055391 assembled Ga0505482_33326_97_573,,HSP20 family protein,Ga0505482_33326,477,51,3.87741238420331e-09,15.0,0,0.0,0.0
33195,3300055391 assembled Ga0505482_26681_3_668,,HSP20 family protein,Ga0505482_26681,666,65,3.5393973671384204e-09,17.0,0,0.0,0.0
34538,3300055391 assembled Ga0505482_00568_3403_3885,,HSP20 family protein,Ga0505482_00568,483,30556,2.29424379942308e-06,7046.0,20,1.5016650081313501e-09,0.0
36360,3300055391 assembled Ga0505482_20496_161_580,,HSP20 family protein,Ga0505482_20496,420,357,3.08254284544163e-08,93.0,0,0.0,0.0
36501,3300055391 assembled Ga0505482_09235_1_243,,HSP20 family protein,Ga0505482_09235,243,726,1.08347911197803e-07,410.0,0,0.0,0.0
36536,3300055391 assembled Ga0505482_18513_118_594,,HSP20 family protein,Ga0505482_18513,477,55,4.18152315943494e-09,12.0,0,0.0,0.0
36556,3300055391 assembled Ga0505482_00167_1698_2372,,HSP20 family protein,Ga0505482_00167,675,2697,1.44899661074616e-07,606.0,26,1.3968821608973e-09,5.0
37395,3300055391 assembled Ga0505482_16014_84_938,,HSP20 family protein,Ga0505482_16014,855,3993,1.69364892767092e-07,644.0,16,6.786472036747991e-10,2.0
38810,3300055391 assembled Ga0505482_00102_2026_2685,,HSP20 family protein,Ga0505482_00102,660,77772,4.27336046658977e-06,16253.5,63,3.4616791312446103e-09,9.0
39372,3300055391 assembled Ga0505482_19992_102_752,,HSP20 family protein,Ga0505482_19992,651,82,4.5679680731221405e-09,16.0,0,0.0,0.0
39998,3300055391 assembled Ga0505482_13493_594_1067,,HSP20 family protein,Ga0505482_13493,474,2022,1.54700958885157e-07,475.0,2,1.53017763486802e-10,0.0
40602,3300055391 assembled Ga0505482_04483_262_822,,HSP20 family protein,Ga0505482_04483,561,69,4.46042689179978e-09,15.0,0,0.0,0.0
42581,3300055391 assembled Ga0505482_12428_115_753,,HSP20 family protein,Ga0505482_12428,639,71,4.029467771819121e-09,10.0,0,0.0,0.0
43011,3300055391 assembled Ga0505482_08975_77_937,,HSP20 family protein,Ga0505482_08975,861,63668,2.68168802191129e-06,10493.0,4,1.68479488717176e-10,0.0
43716,3300055391 assembled Ga0505482_10910_5_487,,HSP20 family protein,Ga0505482_10910,483,4520,3.39376291837685e-07,1456.0,2,1.5016650081313501e-10,0.0
43740,3300055391 assembled Ga0505482_06703_20_463,,HSP20 family protein,Ga0505482_06703,444,465,3.79804563627546e-08,142.0,0,0.0,0.0
45389,3300055391 assembled Ga0505482_31075_92_559,,HSP20 family protein,Ga0505482_31075,468,91,7.05156860068346e-09,26.0,0,0.0,0.0
46029,3300055391 assembled Ga0505482_01466_178_810,,HSP20 family protein,Ga0505482_01466,633,164,9.395725799691982e-09,26.0,0,0.0,0.0
929,3300048830 assembled Ga0498909_139300_1_300,,HSP20 family protein,Ga0498909_139300,300,26,4.3241466837038e-09,13.0,0,0.0,0.0
1072,3300048830 assembled Ga0498909_155196_172_309,,HSP20 family protein,Ga0498909_155196,138,7,2.53085508243534e-09,6.0,0,0.0,0.0
1512,3300048830 assembled Ga0498909_140329_1_195,,HSP20 family protein,Ga0498909_140329,195,60,1.53520000604869e-08,50.0,0,0.0,0.0
