,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
184233,3300043289 assembled Ga0435281_024211_557_916,,elongation factor G,Ga0435281_024211,360,52,2.53830081145181e-08,21.0,13,6.3457520286295306e-09,4.0
184915,3300043289 assembled Ga0435281_022585_16_951,,elongation factor G,Ga0435281_022585,936,39,7.32202157149562e-09,6.0,30,5.632324285765861e-09,4.0
184916,3300043289 assembled Ga0435281_057608_48_218,,elongation factor G,Ga0435281_057608,171,6,6.1659129023121e-09,3.0,4,4.1106086015414e-09,2.0
186541,3300043289 assembled Ga0435281_136448_85_348,,elongation factor G,Ga0435281_136448,264,6,3.99382994808852e-09,2.0,0,0.0,0.0
187010,3300043289 assembled Ga0435281_031482_2_796,,elongation factor G,Ga0435281_031482,795,8,1.76833728519139e-09,1.0,6,1.32625296389355e-09,1.0
187340,3300043289 assembled Ga0435281_050129_2_544,,elongation factor G,Ga0435281_050129,543,6,1.94175157697121e-09,1.0,7,2.26537683979975e-09,2.0
188114,3300043289 assembled Ga0435281_058358_2_547,,elongation factor G,Ga0435281_058358,546,16,5.1495536327002105e-09,4.0,3,9.655413061312901e-10,1.0
188181,3300043289 assembled Ga0435281_084666_2_457,,elongation factor G,Ga0435281_084666,456,15,5.7805433459175905e-09,5.0,8,3.0829564511560502e-09,2.0
190205,3300043289 assembled Ga0435281_003038_1184_2536,,elongation factor G,Ga0435281_003038,1353,18,2.33785167692986e-09,1.0,37,4.8055840025780505e-09,4.0
190781,3300043289 assembled Ga0435281_015146_2_787,,elongation factor G,Ga0435281_015146,786,17,3.800744021845051e-09,3.0,25,5.58932944388978e-09,4.0
191884,3300043289 assembled Ga0435281_082960_3_464,,elongation factor G,Ga0435281_082960,462,20,7.60729513921622e-09,6.0,0,0.0,0.0
193888,3300043289 assembled Ga0435281_086214_146_418,,elongation factor G,Ga0435281_086214,273,16,1.02991072654004e-08,8.0,29,1.86671319185383e-08,13.0
193981,3300043289 assembled Ga0435281_164277_3_314,,elongation factor G,Ga0435281_164277,312,1,5.63232428576586e-10,0.0,2,1.12646485715317e-09,1.0
194509,3300043289 assembled Ga0435281_056718_1_573,,elongation factor G,Ga0435281_056718,573,8,2.4534522543231403e-09,2.0,10,3.0668153179039204e-09,2.0
194779,3300043289 assembled Ga0435281_049579_429_620,,elongation factor G,Ga0435281_049579,192,7,6.406768875058661e-09,5.0,2,1.8305053928739e-09,1.0
195670,3300043289 assembled Ga0435281_000391_841_2922,,elongation factor G,Ga0435281_000391,2082,86,7.2587187913385905e-09,5.0,77,6.499085429454321e-09,4.0
195800,3300043289 assembled Ga0435281_041056_13_168,,transcription elongation factor GreA,Ga0435281_041056,156,16,1.80234377144507e-08,9.0,1,1.12646485715317e-09,1.0
196741,3300043289 assembled Ga0435281_065144_33_530,,elongation factor G,Ga0435281_065144,498,17,5.99876466098436e-09,4.0,0,0.0,0.0
197530,3300043289 assembled Ga0435281_174692_3_197,,elongation factor G,Ga0435281_174692,195,5,4.50585942861269e-09,2.0,3,2.7035156571676102e-09,1.0
198565,3300043289 assembled Ga0435281_011338_2_433,,elongation factor G,Ga0435281_011338,432,24,9.76269542866082e-09,8.0,21,8.542358500078221e-09,7.0
198761,3300043289 assembled Ga0435281_041705_2_682,,elongation factor G,Ga0435281_041705,681,12,3.09653775710828e-09,2.0,7,1.8063136916465e-09,1.0
199392,3300043289 assembled Ga0435281_003007_1197_2558,,elongation factor G,Ga0435281_003007,1362,47,6.064053107670381e-09,3.0,9,1.1612016589156e-09,1.0
199532,3300043289 assembled Ga0435281_060643_60_554,,elongation factor G,Ga0435281_060643,495,9,3.1950639584708104e-09,2.0,8,2.8400568519740604e-09,3.0
201485,3300043289 assembled Ga0435281_108519_1_396,,elongation factor G,Ga0435281_108519,396,5,2.21879441560473e-09,2.0,3,1.33127664936284e-09,1.0
201582,3300043289 assembled Ga0435281_174234_3_302,,elongation factor G,Ga0435281_174234,300,6,3.5145703543179e-09,3.0,0,0.0,0.0
202071,3300043289 assembled Ga0435281_013968_3_1217,,elongation factor G,Ga0435281_013968,1215,35,5.06213837041672e-09,4.0,22,3.1819155471190804e-09,3.0
202290,3300043289 assembled Ga0435281_028146_3_611,,elongation factor G,Ga0435281_028146,609,185,5.33822262355345e-08,20.0,1,2.88552574246133e-10,0.0
202386,3300043289 assembled Ga0435281_077214_2_319,,elongation factor G,Ga0435281_077214,318,2,1.10521080324462e-09,1.0,6,3.3156324097338603e-09,3.0
202602,3300043289 assembled Ga0435281_082072_3_440,,elongation factor G,Ga0435281_082072,438,4,1.6048266458072602e-09,1.0,4,1.6048266458072602e-09,2.0
202613,3300043289 assembled Ga0435281_022961_101_940,,elongation factor G,Ga0435281_022961,840,22,4.602413559225821e-09,3.0,16,3.34720986125514e-09,2.0
202646,3300043289 assembled Ga0435281_142832_3_341,,elongation factor G,Ga0435281_142832,339,21,1.08858373806306e-08,7.0,1,5.183732086014601e-10,0.0
202666,3300043289 assembled Ga0435281_023352_34_933,,elongation factor G,Ga0435281_023352,900,47,9.17693370294117e-09,7.0,4,7.81015634292866e-10,0.0
202723,3300043289 assembled Ga0435281_006109_3_251,,elongation factor G,Ga0435281_006109,249,17,1.19975293219687e-08,7.0,6,4.23442211363602e-09,2.0
202896,3300043289 assembled Ga0435281_020593_2_997,,elongation factor G,Ga0435281_020593,996,17,2.99938233049218e-09,2.0,10,1.7643425473483401e-09,1.0
203351,3300043289 assembled Ga0435281_155750_1_225,,elongation factor G,Ga0435281_155750,225,3,2.3430469028786e-09,2.0,1,7.81015634292866e-10,1.0
208939,3300043289 assembled Ga0435281_079018_1_477,,elongation factor G,Ga0435281_079018,477,5,1.8420180054077e-09,1.0,5,1.8420180054077e-09,2.0
210664,3300043289 assembled Ga0435281_001269_163_639,,transcription elongation factor GreA,Ga0435281_001269,477,16,5.894457617304651e-09,4.0,6,2.21042160648924e-09,0.0
210678,3300043289 assembled Ga0435281_020402_3_140,,transcription elongation factor GreA,Ga0435281_020402,138,5,6.3669752795614106e-09,2.0,4,5.09358022364912e-09,1.0
212297,3300043289 assembled Ga0435281_109606_2_394,,elongation factor G,Ga0435281_109606,393,4,1.78858542204473e-09,1.0,2,8.94292711022365e-10,1.0
213557,3300043289 assembled Ga0435281_025413_1_891,,elongation factor G,Ga0435281_025413,891,8,1.5778093622078102e-09,1.0,10,1.97226170275976e-09,2.0
215030,3300043289 assembled Ga0435281_008536_1400_1558,,elongation factor G,Ga0435281_008536,159,3,3.3156324097338603e-09,1.0,4,4.42084321297849e-09,2.0
216556,3300043289 assembled Ga0435281_050870_3_215,,transcription elongation factor GreA,Ga0435281_050870,213,4,3.3000660603923905e-09,2.0,2,1.6500330301962e-09,1.0
217192,3300043289 assembled Ga0435281_007118_1487_1693,,transcription elongation factor GreA,Ga0435281_007118,207,5,4.24465018637427e-09,4.0,1,8.48930037274854e-10,0.0
217438,3300043289 assembled Ga0435281_124756_1_351,,elongation factor G,Ga0435281_124756,351,2,1.0013020952472602e-09,1.0,2,1.0013020952472602e-09,0.0
217488,3300043289 assembled Ga0435281_011599_98_1336,,elongation factor G,Ga0435281_011599,1239,46,6.524222610921031e-09,4.0,10,1.4183092632437e-09,0.0
218272,3300043289 assembled Ga0435281_062470_3_545,,elongation factor G,Ga0435281_062470,543,12,3.88350315394243e-09,3.0,9,2.9126273654568203e-09,3.0
218978,3300043289 assembled Ga0435281_022184_1_570,,elongation factor G,Ga0435281_022184,570,150,4.62443467673407e-08,16.0,0,0.0,0.0
219028,3300043289 assembled Ga0435281_039122_4_705,,elongation factor G,Ga0435281_039122,702,10,2.50325523811816e-09,3.0,8,2.0026041904945303e-09,0.0
220929,3300043289 assembled Ga0435281_098226_1_420,,elongation factor G,Ga0435281_098226,420,6,2.51040739594135e-09,2.0,2,8.36802465313785e-10,1.0
221996,3300043289 assembled Ga0435281_004768_81_2048,,elongation factor G,Ga0435281_004768,1968,36,3.2145460557785603e-09,2.0,28,2.50020248782777e-09,2.0
222558,3300043292 assembled Ga0401991_162731_3_164,,elongation factor G,Ga0401991_162731,162,18,9.80075946888787e-10,8.0,0,0.0,0.0
223475,3300043292 assembled Ga0401991_169494_1_312,,elongation factor G,Ga0401991_169494,312,26,7.350569601665901e-10,9.0,0,0.0,0.0
223687,3300043292 assembled Ga0401991_105968_1_408,,elongation factor G,Ga0401991_105968,408,41,8.86392216671476e-10,14.0,0,0.0,0.0
223740,3300043292 assembled Ga0401991_002777_313_2400,,elongation factor G,Ga0401991_002777,2088,509,2.1502528317516903e-09,35.0,7,2.95712570181962e-11,0.0
226362,3300043292 assembled Ga0401991_077111_2_235,,elongation factor G,Ga0401991_077111,234,17,6.40818888350361e-10,7.0,0,0.0,0.0
226655,3300043292 assembled Ga0401991_032256_257_733,,transcription elongation factor GreA,Ga0401991_032256,477,73,1.34991592684682e-09,18.0,2,3.69839979958033e-11,0.0
226751,3300043292 assembled Ga0401991_087478_1_450,,transcription elongation factor GreA-like protein,Ga0401991_087478,450,28,5.48842530257721e-10,9.0,0,0.0,0.0
227700,3300043292 assembled Ga0401991_062571_3_485,,elongation factor G,Ga0401991_062571,483,28,5.11343972289802e-10,9.0,0,0.0,0.0
228113,3300043292 assembled Ga0401991_132459_144_362,,transcription elongation factor GreB,Ga0401991_132459,219,12,4.833251244931e-10,6.0,0,0.0,0.0
228138,3300043292 assembled Ga0401991_048357_3_614,,elongation factor G,Ga0401991_048357,612,59,8.50360012741741e-10,13.0,0,0.0,0.0
228819,3300043292 assembled Ga0401991_000293_2980_5034,,elongation factor G,Ga0401991_000293,2055,369,1.5838599608845102e-09,23.0,2,8.58460683406236e-12,0.0
229880,3300043292 assembled Ga0401991_129877_159_365,,elongation factor G,Ga0401991_129877,207,27,1.1505239376520502e-09,12.0,0,0.0,0.0
230564,3300043292 assembled Ga0401991_114353_2_391,,elongation factor G,Ga0401991_114353,390,45,1.0177711756152802e-09,20.0,0,0.0,0.0
231105,3300043292 assembled Ga0401991_007042_2_373,,elongation factor G,Ga0401991_007042,372,62,1.4701139203331802e-09,17.0,0,0.0,0.0
231124,3300043292 assembled Ga0401991_135524_1_357,,elongation factor G,Ga0401991_135524,357,14,3.45909157725454e-10,7.0,0,0.0,0.0
231236,3300043292 assembled Ga0401991_104996_1_408,,elongation factor G,Ga0401991_104996,408,37,7.99914927240113e-10,16.0,6,1.2971593414704501e-10,0.0
231356,3300043292 assembled Ga0401991_113121_16_393,,elongation factor G,Ga0401991_113121,378,44,1.0267462300739702e-09,17.0,0,0.0,0.0
231949,3300043292 assembled Ga0401991_130683_1_363,,elongation factor G,Ga0401991_130683,363,10,2.42994036418707e-10,4.0,0,0.0,0.0
232048,3300043292 assembled Ga0401991_093402_1_435,,elongation factor G,Ga0401991_093402,435,15,3.04161500758589e-10,6.0,16,3.2443893414249503e-10,2.0
232298,3300043292 assembled Ga0401991_139182_1_351,,elongation factor G,Ga0401991_139182,351,12,3.01561829811934e-10,5.0,0,0.0,0.0
233339,3300043292 assembled Ga0401991_132671_3_362,,elongation factor G,Ga0401991_132671,360,30,7.350569601665901e-10,14.0,0,0.0,0.0
233516,3300043292 assembled Ga0401991_108317_3_386,,elongation factor G,Ga0401991_108317,384,6,1.37823180031236e-10,2.0,0,0.0,0.0
233708,3300043292 assembled Ga0401991_161175_1_324,,elongation factor G,Ga0401991_161175,324,52,1.4156652566171402e-09,20.0,0,0.0,0.0
234078,3300043292 assembled Ga0401991_002959_2027_2377,,elongation factor G,Ga0401991_002959,351,443,1.11326575505572e-08,107.0,0,0.0,0.0
234265,3300043292 assembled Ga0401991_005080_1757_1876,,elongation factor G,Ga0401991_005080,120,7,5.14539872116613e-10,7.0,0,0.0,0.0
235240,3300043292 assembled Ga0401991_161483_1_321,,elongation factor G,Ga0401991_161483,321,26,7.14447886517059e-10,12.0,0,0.0,0.0
235583,3300043292 assembled Ga0401991_167518_19_315,,elongation factor G,Ga0401991_167518,297,24,7.12782506828209e-10,16.0,0,0.0,0.0
236580,3300043292 assembled Ga0401991_121117_58_378,,transcription elongation factor GreA,Ga0401991_121117,321,21,5.77054062186856e-10,9.0,0,0.0,0.0
237276,3300043292 assembled Ga0401991_180252_28_300,,elongation factor G,Ga0401991_180252,273,33,1.0662364696922e-09,25.0,0,0.0,0.0
237298,3300043292 assembled Ga0401991_043163_141_650,,elongation factor G,Ga0401991_043163,510,54,9.33954725858726e-10,13.0,0,0.0,0.0
237619,3300043292 assembled Ga0401991_129212_1_366,,transcription elongation factor GreA,Ga0401991_129212,366,19,4.57904335841482e-10,6.0,0,0.0,0.0
237677,3300043292 assembled Ga0401991_004358_775_2007,,elongation factor G,Ga0401991_004358,1233,211,1.5094600349893e-09,21.0,0,0.0,0.0
238229,3300043292 assembled Ga0401991_167350_3_266,,elongation factor G,Ga0401991_167350,264,10,3.34116800075723e-10,6.0,0,0.0,0.0
239086,3300043292 assembled Ga0401991_115914_2_388,,elongation factor G,Ga0401991_115914,387,16,3.64679422098153e-10,5.0,0,0.0,0.0
241368,3300043292 assembled Ga0401991_086750_1_453,,elongation factor G,Ga0401991_086750,453,19,3.69962443527555e-10,6.0,0,0.0,0.0
241436,3300043292 assembled Ga0401991_105186_3_407,,elongation factor G,Ga0401991_105186,405,31,6.75163430078942e-10,11.0,0,0.0,0.0
242676,3300043292 assembled Ga0401991_115165_2_388,,elongation factor G,Ga0401991_115165,387,14,3.19094494335884e-10,4.0,0,0.0,0.0
242911,3300043292 assembled Ga0401991_177556_3_230,,transcription elongation factor GreA,Ga0401991_177556,228,14,5.41620918017487e-10,7.0,0,0.0,0.0
243061,3300043292 assembled Ga0401991_109815_71_250,,elongation factor G,Ga0401991_109815,180,4,1.96015189377757e-10,3.0,0,0.0,0.0
243252,3300043292 assembled Ga0401991_042814_1_654,,elongation factor G,Ga0401991_042814,654,127,1.7128850264432502e-09,27.0,0,0.0,0.0
243327,3300043292 assembled Ga0401991_002116_133_2178,,elongation factor G,Ga0401991_002116,2046,365,1.5735823487437302e-09,20.0,0,0.0,0.0
244384,3300043292 assembled Ga0401991_050100_2_571,,elongation factor G,Ga0401991_050100,570,49,7.582692852244821e-10,11.0,0,0.0,0.0
244594,3300043292 assembled Ga0401991_075261_1_486,,elongation factor G,Ga0401991_075261,486,34,6.17084855448495e-10,15.0,0,0.0,0.0
244894,3300043292 assembled Ga0401991_032718_3_746,,elongation factor G,Ga0401991_032718,744,96,1.1381527125160102e-09,18.0,4,4.7423029688167094e-11,0.0
244988,3300043292 assembled Ga0401991_179527_1_258,,elongation factor G,Ga0401991_179527,258,26,8.88906091364248e-10,15.0,0,0.0,0.0
245352,3300043292 assembled Ga0401991_149321_3_260,,elongation factor G,Ga0401991_149321,258,18,6.15396524790633e-10,10.0,0,0.0,0.0
246602,3300043292 assembled Ga0401991_135865_2_355,,elongation factor G,Ga0401991_135865,354,33,8.22267107982965e-10,12.0,0,0.0,0.0
247095,3300043292 assembled Ga0401991_110326_1_399,,elongation factor G,Ga0401991_110326,399,11,2.43176738701729e-10,4.0,4,8.842790498244689e-11,2.0
248382,3300043292 assembled Ga0401991_031190_3_158,,elongation factor G,Ga0401991_031190,156,24,1.3570282341537e-09,16.0,5,2.82714215448688e-10,5.0
248414,3300043292 assembled Ga0401991_013345_44_520,,transcription elongation factor GreA,Ga0401991_013345,477,150,2.7737998496852504e-09,39.0,0,0.0,0.0
248443,3300043292 assembled Ga0401991_169002_2_313,,transcription elongation factor GreA-like protein,Ga0401991_169002,312,9,2.5444279390382004e-10,4.0,0,0.0,0.0
249357,3300043292 assembled Ga0401991_019899_588_962,,elongation factor G,Ga0401991_019899,375,25,5.88045568133272e-10,11.0,1,2.35218227253309e-11,0.0
249403,3300043292 assembled Ga0401991_015002_687_1115,,elongation factor G,Ga0401991_015002,429,61,1.2542230648996402e-09,15.0,0,0.0,0.0
249647,3300043292 assembled Ga0401991_169628_38_313,,elongation factor G,Ga0401991_169628,276,20,6.39179965362252e-10,10.0,0,0.0,0.0
249789,3300043292 assembled Ga0401991_132403_27_362,,elongation factor G,Ga0401991_132403,336,8,2.10016274333311e-10,4.0,0,0.0,0.0
250692,3300043292 assembled Ga0401991_048410_1_483,,elongation factor G,Ga0401991_048410,483,59,1.07747479875351e-09,14.0,0,0.0,0.0
251679,3300043292 assembled Ga0401991_024555_1_699,,elongation factor G,Ga0401991_024555,699,100,1.2619003608010102e-09,20.0,0,0.0,0.0
252141,3300043292 assembled Ga0401991_070754_1_483,,elongation factor G,Ga0401991_070754,483,72,1.3148845001737802e-09,22.0,0,0.0,0.0
252294,3300043292 assembled Ga0401991_173503_35_307,,elongation factor G,Ga0401991_173503,273,12,3.87722352615344e-10,6.0,0,0.0,0.0
252671,3300043292 assembled Ga0401991_023942_598_855,,elongation factor G,Ga0401991_023942,258,63,2.1538878367672204e-09,19.0,0,0.0,0.0
252752,3300043292 assembled Ga0401991_071407_2_466,,elongation factor G,Ga0401991_071407,465,73,1.38475246689448e-09,22.0,0,0.0,0.0
254619,3300043292 assembled Ga0401991_023805_3_878,,elongation factor G,Ga0401991_023805,876,94,9.46511702132321e-10,17.0,0,0.0,0.0
255368,3300043292 assembled Ga0401991_001100_1802_3721,,elongation factor G,Ga0401991_001100,1920,481,2.2097649865008102e-09,26.0,108,4.96163448112448e-10,0.0
256042,3300043292 assembled Ga0401991_062222_285_539,,elongation factor G,Ga0401991_062222,255,13,4.4968190504309006e-10,6.0,0,0.0,0.0
256238,3300043292 assembled Ga0401991_077357_2_481,,elongation factor G,Ga0401991_077357,480,14,2.5726993605830703e-10,3.0,0,0.0,0.0
256297,3300043292 assembled Ga0401991_132525_140_361,,transcription elongation factor GreB,Ga0401991_132525,222,10,3.97328086576535e-10,4.0,0,0.0,0.0
256588,3300043292 assembled Ga0401991_118332_18_383,,elongation factor G,Ga0401991_118332,366,25,6.02505705054582e-10,9.0,0,0.0,0.0
256765,3300043292 assembled Ga0401991_130718_2_364,,elongation factor G,Ga0401991_130718,363,32,7.77580916539864e-10,9.0,4,9.7197614567483e-11,0.0
256860,3300043292 assembled Ga0401991_146827_3_242,,transcription elongation factor GreA,Ga0401991_146827,240,12,4.4103417609995403e-10,5.0,0,0.0,0.0
257523,3300043292 assembled Ga0401991_108969_1_231,,elongation factor G,Ga0401991_108969,231,25,9.546194287877791e-10,9.0,0,0.0,0.0
258279,3300043292 assembled Ga0401991_044877_192_602,,elongation factor G,Ga0401991_044877,411,49,1.0516143371726402e-09,14.0,0,0.0,0.0
258618,3300043292 assembled Ga0401991_124683_2_373,,elongation factor G,Ga0401991_124683,372,25,5.92787871102089e-10,12.0,0,0.0,0.0
259025,3300043292 assembled Ga0401991_049993_2_604,,elongation factor G,Ga0401991_049993,603,61,8.92307951645015e-10,12.0,0,0.0,0.0
259902,3300043292 assembled Ga0401991_114667_3_254,,elongation factor G,Ga0401991_114667,252,28,9.80075946888787e-10,16.0,0,0.0,0.0
259922,3300043292 assembled Ga0401991_175686_2_304,,elongation factor G,Ga0401991_175686,303,8,2.32889333914167e-10,4.0,0,0.0,0.0
260393,3300043292 assembled Ga0401991_001989_1_1689,,elongation factor G,Ga0401991_001989,1689,222,1.1593793616837202e-09,16.0,0,0.0,0.0
260710,3300043292 assembled Ga0401991_006986_1_555,,elongation factor G,Ga0401991_006986,555,229,3.6395252730410604e-09,45.0,0,0.0,0.0
263016,3300043292 assembled Ga0401991_078036_1_477,,elongation factor G,Ga0401991_078036,477,40,7.396799599160651e-10,14.0,0,0.0,0.0
263419,3300043292 assembled Ga0401991_079114_2_475,,elongation factor G,Ga0401991_079114,474,32,5.95489182919769e-10,9.0,0,0.0,0.0
264104,3300043292 assembled Ga0401991_164010_4_123,,transcription elongation factor GreA,Ga0401991_164010,120,4,2.94022784066636e-10,4.0,0,0.0,0.0
264440,3300043292 assembled Ga0401991_155675_3_215,,elongation factor G,Ga0401991_155675,213,10,4.14116597276952e-10,4.0,0,0.0,0.0
264611,3300043292 assembled Ga0401991_157677_53_328,,elongation factor G,Ga0401991_157677,276,45,1.43815492206507e-09,26.5,0,0.0,0.0
265082,3300043292 assembled Ga0401991_058368_3_557,,elongation factor G,Ga0401991_058368,555,89,1.41448798821247e-09,27.0,2,3.17862469261228e-11,0.0
265233,3300043292 assembled Ga0401991_007282_147_1589,,elongation factor G,Ga0401991_007282,1443,263,1.6076505656866e-09,25.0,0,0.0,0.0
266024,3300043292 assembled Ga0401991_105760_12_407,,elongation factor G,Ga0401991_105760,396,12,2.67293440060578e-10,3.0,0,0.0,0.0
266030,3300043292 assembled Ga0401991_007356_1_1581,,elongation factor G,Ga0401991_007356,1581,95,5.300220965148091e-10,7.0,0,0.0,0.0
266614,3300043292 assembled Ga0401991_110054_5_400,,elongation factor G,Ga0401991_110054,396,24,5.34586880121156e-10,8.0,0,0.0,0.0
267161,3300043292 assembled Ga0401991_021205_3_932,,elongation factor G,Ga0401991_021205,930,85,8.06191504698841e-10,13.0,0,0.0,0.0
267240,3300043292 assembled Ga0401991_179649_1_300,,elongation factor G,Ga0401991_179649,300,20,5.88045568133272e-10,10.0,0,0.0,0.0
267667,3300043292 assembled Ga0401991_078281_21_476,,elongation factor G,Ga0401991_078281,456,45,8.70462189670962e-10,15.0,0,0.0,0.0
268419,3300043292 assembled Ga0401991_176220_1_294,,transcription elongation factor GreA,Ga0401991_176220,294,46,1.3801069456189e-09,27.0,0,0.0,0.0
268465,3300043292 assembled Ga0401991_043546_320_649,,transcription elongation factor GreB,Ga0401991_043546,330,48,1.28300851229078e-09,12.0,0,0.0,0.0
268509,3300043292 assembled Ga0401991_082551_78_464,,elongation factor G,Ga0401991_082551,387,47,1.07124580241332e-09,14.0,0,0.0,0.0
269049,3300043292 assembled Ga0401991_006212_2_775,,elongation factor G,Ga0401991_006212,774,82,9.34491019126517e-10,11.0,42,4.78641741503826e-10,0.0
269395,3300043292 assembled Ga0401991_082118_3_464,,elongation factor G,Ga0401991_082118,462,30,5.727716572726671e-10,7.0,0,0.0,0.0
269688,3300043292 assembled Ga0401991_031701_88_555,,transcription elongation factor GreA,Ga0401991_031701,468,61,1.149704476158e-09,14.0,0,0.0,0.0
270799,3300043292 assembled Ga0401991_007830_1_444,,elongation factor G,Ga0401991_007830,444,46,9.13854599126031e-10,17.0,0,0.0,0.0
271482,3300043292 assembled Ga0401991_179060_3_302,,elongation factor G,Ga0401991_179060,300,19,5.58643289726608e-10,8.5,0,0.0,0.0
271563,3300043292 assembled Ga0401991_118896_29_376,,elongation factor G,Ga0401991_118896,348,10,2.53467917298824e-10,2.0,0,0.0,0.0
271604,3300043292 assembled Ga0401991_105302_3_254,,elongation factor G,Ga0401991_105302,252,35,1.22509493361098e-09,11.0,0,0.0,0.0
272046,3300043292 assembled Ga0401991_017098_273_821,,transcription elongation factor GreB,Ga0401991_017098,549,53,8.51541396477143e-10,11.0,0,0.0,0.0
273824,3300043292 assembled Ga0401991_119096_1_381,,elongation factor G,Ga0401991_119096,381,23,5.32482207364774e-10,9.0,0,0.0,0.0
274331,3300043292 assembled Ga0401991_008896_916_1392,,transcription elongation factor GreA,Ga0401991_008896,477,125,2.3114998747377e-09,30.0,0,0.0,0.0
275455,3300043292 assembled Ga0401991_054948_38_286,,elongation factor G,Ga0401991_054948,249,25,8.85610795381434e-10,9.0,0,0.0,0.0
275584,3300043292 assembled Ga0401991_152445_3_335,,elongation factor G,Ga0401991_152445,333,34,9.006103295734801e-10,16.0,0,0.0,0.0
275842,3300043292 assembled Ga0401991_046096_60_323,,transcription elongation factor GreA,Ga0401991_046096,264,36,1.2028204802726e-09,14.0,0,0.0,0.0
276374,3300043292 assembled Ga0401991_154877_1_330,,elongation factor G,Ga0401991_154877,330,13,3.47481472078752e-10,4.0,0,0.0,0.0
276680,3300043292 assembled Ga0401991_008726_990_1454,,transcription elongation factor GreA,Ga0401991_008726,465,74,1.40372167876975e-09,27.0,0,0.0,0.0
277160,3300043292 assembled Ga0401991_071785_3_134,,transcription elongation factor GreB,Ga0401991_071785,132,15,1.0023504002271701e-09,14.0,2,1.33646720030289e-10,0.5
277423,3300043292 assembled Ga0401991_068047_43_513,,elongation factor G,Ga0401991_068047,471,26,4.86916712467041e-10,9.0,0,0.0,0.0
278087,3300043292 assembled Ga0401991_062485_291_536,,transcription elongation factor GreB,Ga0401991_062485,246,16,5.737029933007531e-10,9.0,0,0.0,0.0
278556,3300043292 assembled Ga0401991_006887_912_1631,,elongation factor G,Ga0401991_006887,720,240,2.9402278406663603e-09,39.0,0,0.0,0.0
278950,3300043292 assembled Ga0401991_157083_42_329,,elongation factor G,Ga0401991_157083,288,22,6.73802213486041e-10,10.0,0,0.0,0.0
279100,3300043292 assembled Ga0401991_068444_68_511,,elongation factor G,Ga0401991_068444,444,28,5.56259321207149e-10,10.0,0,0.0,0.0
279129,3300043292 assembled Ga0401991_029666_1_771,,elongation factor G,Ga0401991_029666,771,63,7.20756241097201e-10,14.0,0,0.0,0.0
279525,3300043292 assembled Ga0401991_177636_1_303,,elongation factor G,Ga0401991_177636,303,17,4.94889834567605e-10,8.0,0,0.0,0.0
280548,3300043292 assembled Ga0401991_118898_39_383,,elongation factor G,Ga0401991_118898,345,36,9.204191501216431e-10,15.0,0,0.0,0.0
280894,3300043292 assembled Ga0401991_099285_1_324,,elongation factor G,Ga0401991_099285,324,16,4.3558930972835003e-10,4.0,0,0.0,0.0
281211,3300043292 assembled Ga0401991_063978_3_335,,elongation factor G,Ga0401991_063978,333,74,1.96015189377757e-09,24.0,0,0.0,0.0
281943,3300043292 assembled Ga0401991_007284_894_1448,,transcription elongation factor GreB,Ga0401991_007284,555,81,1.2873430005079701e-09,22.0,12,1.9071748155673701e-10,2.0
283286,3300043292 assembled Ga0401991_148669_2_328,,elongation factor G,Ga0401991_148669,327,23,6.20415048947948e-10,8.0,0,0.0,0.0
283967,3300043292 assembled Ga0401991_086850_1_378,,elongation factor G,Ga0401991_086850,378,29,6.76719106185115e-10,8.0,0,0.0,0.0
285150,3300043292 assembled Ga0401991_159673_1_324,,elongation factor G,Ga0401991_159673,324,23,6.26159632734503e-10,6.0,0,0.0,0.0
286241,3300043292 assembled Ga0401991_016916_272_1048,,elongation factor G,Ga0401991_016916,777,132,1.49849449794579e-09,24.0,0,0.0,0.0
286381,3300043292 assembled Ga0401991_009975_863_1336,,transcription elongation factor GreA,Ga0401991_009975,474,73,1.3584596985357201e-09,17.0,0,0.0,0.0
287237,3300043292 assembled Ga0401991_181479_1_219,,elongation factor G,Ga0401991_181479,219,6,2.4166256224655e-10,4.0,0,0.0,0.0
287662,3300043292 assembled Ga0401991_060925_428_544,,elongation factor G,Ga0401991_060925,117,9,6.78514117076852e-10,1.0,0,0.0,0.0
287850,3300043292 assembled Ga0401991_091620_1_303,,elongation factor G,Ga0401991_091620,303,19,5.53112168046147e-10,8.0,0,0.0,0.0
288442,3300043292 assembled Ga0401991_014669_1_1116,,elongation factor G,Ga0401991_014669,1116,110,8.694222109497301e-10,11.0,2,1.58076765627224e-11,0.0
288605,3300043292 assembled Ga0401991_025937_490_786,,elongation factor G,Ga0401991_025937,297,102,3.0293256540198903e-09,41.0,2,5.9398542235684e-11,0.0
288914,3300043292 assembled Ga0401991_116182_2_388,,elongation factor G,Ga0401991_116182,387,48,1.09403826629446e-09,24.0,0,0.0,0.0
289506,3300043292 assembled Ga0401991_084666_2_457,,elongation factor G,Ga0401991_084666,456,49,9.47836606530603e-10,16.0,0,0.0,0.0
289939,3300043292 assembled Ga0401991_137443_136_354,,transcription elongation factor GreA,Ga0401991_137443,219,6,2.4166256224655e-10,3.0,0,0.0,0.0
