,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
72566,3300048830 assembled Ga0498909_020516_1_714,,elongation factor Tu,Ga0498909_020516,714,87,6.07952103235667e-09,12.0,0,0.0,0.0
73922,3300048830 assembled Ga0498909_051256_2_139,,elongation factor Tu,Ga0498909_051256,138,5,1.80775363031096e-09,1.0,0,0.0,0.0
75149,3300048830 assembled Ga0498909_036245_3_563,,elongation factor Tu,Ga0498909_036245,561,107,9.516324458171682e-09,22.0,0,0.0,0.0
75227,3300048830 assembled Ga0498909_044282_6_521,,elongation factor Tu,Ga0498909_044282,516,26,2.51403876959524e-09,8.0,0,0.0,0.0
75469,3300048830 assembled Ga0498909_043487_373_525,,elongation factor Tu,Ga0498909_043487,153,17,5.543777799620261e-09,5.0,0,0.0,0.0
76592,3300048830 assembled Ga0498909_087498_34_213,,elongation factor Tu,Ga0498909_087498,180,18,4.98940001965824e-09,12.0,0,0.0,0.0
76633,3300048830 assembled Ga0498909_053757_372_479,,elongation factor Tu,Ga0498909_053757,108,10,4.61981483301689e-09,8.0,0,0.0,0.0
76803,3300048830 assembled Ga0498909_107317_3_362,,elongation factor Tu,Ga0498909_107317,360,16,2.2175111198481e-09,7.0,0,0.0,0.0
76837,3300048830 assembled Ga0498909_057570_181_468,,elongation factor Tu,Ga0498909_057570,288,24,4.1578333497152e-09,12.0,0,0.0,0.0
77647,3300048830 assembled Ga0498909_133163_3_332,,elongation factor Tu,Ga0498909_133163,330,22,3.32626667977216e-09,9.0,0,0.0,0.0
77806,3300048830 assembled Ga0498909_073553_30_422,,elongation factor Tu,Ga0498909_073553,393,12,1.52348092203305e-09,4.0,0,0.0,0.0
77838,3300048830 assembled Ga0498909_026739_2_592,,elongation factor Tu,Ga0498909_026739,591,72,6.078456876741e-09,17.0,2,1.68846024353917e-10,0.0
78147,3300048830 assembled Ga0498909_092991_12_383,,elongation factor Tu,Ga0498909_092991,372,15,2.01185484663639e-09,6.0,0,0.0,0.0
78247,3300048830 assembled Ga0498909_052189_205_486,,elongation factor Tu,Ga0498909_052189,282,19,3.3616524955144103e-09,8.0,0,0.0,0.0
78644,3300048830 assembled Ga0498909_160964_12_149,,elongation factor Tu,Ga0498909_160964,138,6,2.16930435637315e-09,6.0,0,0.0,0.0
79642,3300048830 assembled Ga0498909_079389_1_408,,elongation factor Tu,Ga0498909_079389,408,20,2.4457843233618804e-09,6.0,0,0.0,0.0
80298,3300048830 assembled Ga0498909_071871_32_427,,elongation factor Tu,Ga0498909_071871,396,42,5.29178789963752e-09,14.0,0,0.0,0.0
80379,3300048830 assembled Ga0498909_129215_2_337,,elongation factor Tu,Ga0498909_129215,336,19,2.8213869158781704e-09,9.0,0,0.0,0.0
81262,3300048830 assembled Ga0498909_084880_2_109,,elongation factor Tu,Ga0498909_084880,108,2,9.23962966603377e-10,2.0,0,0.0,0.0
82585,3300048830 assembled Ga0498909_080520_2_406,,elongation factor Tu,Ga0498909_080520,405,19,2.34070618206189e-09,6.0,0,0.0,0.0
82813,3300048830 assembled Ga0498909_046357_3_509,,elongation factor Tu,Ga0498909_046357,507,49,4.82210258310165e-09,13.0,2,1.9682051359598601e-10,0.0
83595,3300048830 assembled Ga0498909_064086_3_446,,elongation factor Tu,Ga0498909_064086,444,14,1.57323424043278e-09,4.0,0,0.0,0.0
83860,3300048830 assembled Ga0498909_113475_1_354,,elongation factor Tu,Ga0498909_113475,354,30,4.22830510140528e-09,14.0,0,0.0,0.0
83980,3300048830 assembled Ga0498909_031037_318_602,,elongation factor Tu,Ga0498909_031037,285,103,1.80318667377122e-08,17.0,0,0.0,0.0
84414,3300048830 assembled Ga0498909_119290_9_347,,elongation factor Tu,Ga0498909_119290,339,8,1.17743953266271e-09,4.0,0,0.0,0.0
84993,3300048830 assembled Ga0498909_041531_1_294,,elongation factor Tu,Ga0498909_041531,294,61,1.03521565033725e-08,32.0,0,0.0,0.0
88188,3300048830 assembled Ga0498909_096585_226_378,,elongation factor Tu,Ga0498909_096585,153,6,1.9566274586895e-09,5.0,2,6.52209152896501e-10,2.0
89684,3300048830 assembled Ga0498909_038670_5_550,,elongation factor Tu,Ga0498909_038670,546,16,1.46209524385589e-09,5.0,0,0.0,0.0
90078,3300048830 assembled Ga0498909_154913_47_310,,elongation factor Tu,Ga0498909_154913,264,12,2.26790909984465e-09,9.0,0,0.0,0.0
90965,3300048830 assembled Ga0498909_039510_3_533,,elongation factor Tu,Ga0498909_039510,531,44,4.1343427658185e-09,10.0,2,1.87924671173568e-10,0.0
90985,3300048830 assembled Ga0498909_030429_286_606,,elongation factor Tu,Ga0498909_030429,321,13,2.0206292914503804e-09,5.0,0,0.0,0.0
91294,3300048830 assembled Ga0498909_011482_1_717,,elongation factor Tu,Ga0498909_011482,717,95,6.6107810581245805e-09,19.0,0,0.0,0.0
91966,3300048830 assembled Ga0498909_139873_2_325,,elongation factor Tu,Ga0498909_139873,324,10,1.5399382776723e-09,3.0,0,0.0,0.0
92162,3300048830 assembled Ga0498909_089302_300_389,,elongation factor Tu,Ga0498909_089302,90,6,3.32626667977216e-09,3.0,0,0.0,0.0
92503,3300048830 assembled Ga0498909_083767_235_396,,elongation factor Tu,Ga0498909_083767,162,16,4.927802488551341e-09,6.0,2,6.15975311068918e-10,2.0
92876,3300048830 assembled Ga0498909_035213_1_570,,elongation factor Tu,Ga0498909_035213,570,30,2.6260000103464403e-09,8.0,0,0.0,0.0
94600,3300048830 assembled Ga0498909_047750_1_504,,elongation factor Tu,Ga0498909_047750,504,13,1.28694841776899e-09,4.0,0,0.0,0.0
95616,3300048830 assembled Ga0498909_078791_223_411,,elongation factor Tu,Ga0498909_078791,189,10,2.63989419029536e-09,5.0,0,0.0,0.0
95657,3300048830 assembled Ga0498909_075655_2_418,,elongation factor Tu,Ga0498909_075655,417,35,4.187745819857031e-09,13.0,0,0.0,0.0
96175,3300048830 assembled Ga0498909_027880_57_629,,elongation factor Tu,Ga0498909_027880,573,53,4.61497733057394e-09,15.0,1,8.707504397309309e-11,0.0
96618,3300048830 assembled Ga0498909_026031_3_593,,elongation factor Tu,Ga0498909_026031,591,84,7.0915330228645e-09,20.0,0,0.0,0.0
96909,3300048830 assembled Ga0498909_078769_195_374,,elongation factor Tu,Ga0498909_078769,180,23,6.3753444695633e-09,14.0,0,0.0,0.0
97296,3300048830 assembled Ga0498909_065002_8_445,,elongation factor Tu,Ga0498909_065002,438,24,2.73391781899081e-09,8.0,6,6.83479454747704e-10,0.0
97528,3300048830 assembled Ga0498909_139456_10_324,,elongation factor Tu,Ga0498909_139456,315,12,1.90072381701266e-09,5.0,0,0.0,0.0
97796,3300048830 assembled Ga0498909_038829_8_547,,elongation factor Tu,Ga0498909_038829,540,47,4.342625943035871e-09,14.0,0,0.0,0.0
98428,3300048830 assembled Ga0498909_147744_2_316,,elongation factor Tu,Ga0498909_147744,315,34,5.385384148202541e-09,14.0,2,3.16787302835444e-10,1.0
98756,3300048830 assembled Ga0498909_033123_84_566,,elongation factor Tu,Ga0498909_033123,483,165,1.70445342286461e-08,45.0,4,4.13200829785361e-10,1.0
99295,3300048830 assembled Ga0498909_128055_17_337,,elongation factor Tu,Ga0498909_128055,321,10,1.5543302241926e-09,5.0,0,0.0,0.0
99464,3300048830 assembled Ga0498909_093633_3_368,,elongation factor Tu,Ga0498909_093633,366,151,2.05846831412129e-08,54.0,0,0.0,0.0
99776,3300048830 assembled Ga0498909_013358_3_650,,elongation factor Tu,Ga0498909_013358,648,110,8.469660527197621e-09,12.0,0,0.0,0.0
99820,3300048830 assembled Ga0498909_105050_263_364,,elongation factor Tu,Ga0498909_105050,102,4,1.9566274586895e-09,3.0,0,0.0,0.0
100757,3300048830 assembled Ga0498909_116624_2_88,,elongation factor Tu,Ga0498909_116624,87,22,1.26168736129289e-08,14.0,0,0.0,0.0
100888,3300048830 assembled Ga0498909_028246_315_623,,elongation factor Tu,Ga0498909_028246,309,22,3.5523236385916204e-09,7.0,2,3.22938512599239e-10,1.0
100986,3300048830 assembled Ga0498909_162251_2_301,,elongation factor Tu,Ga0498909_162251,300,22,3.6588933477493704e-09,11.0,0,0.0,0.0
101247,3300048830 assembled Ga0498909_028657_2_496,,elongation factor Tu,Ga0498909_028657,495,48,4.838206079668591e-09,11.0,0,0.0,0.0
101730,3300048830 assembled Ga0498909_114976_2_352,,elongation factor Tu,Ga0498909_114976,351,17,2.4165185280396e-09,4.0,3,4.2644444612463603e-10,0.0
102682,3300048830 assembled Ga0498909_073694_15_422,,elongation factor Tu,Ga0498909_073694,408,20,2.4457843233618804e-09,7.0,0,0.0,0.0
103170,3300048830 assembled Ga0498909_023980_23_670,,elongation factor Tu,Ga0498909_023980,648,32,2.4639012442756704e-09,6.0,2,1.5399382776723002e-10,0.0
108649,3300048830 assembled Ga0498909_161210_2_304,,elongation factor Tu,Ga0498909_161210,303,13,2.1406666751008904e-09,5.0,0,0.0,0.0
108995,3300048830 assembled Ga0498909_113894_9_353,,elongation factor Tu,Ga0498909_113894,345,15,2.16930435637315e-09,7.0,0,0.0,0.0
109925,3300048830 assembled Ga0498909_106111_1_363,,elongation factor Tu,Ga0498909_106111,363,34,4.673267236043531e-09,14.0,0,0.0,0.0
110163,3300048830 assembled Ga0498909_031219_160_600,,elongation factor Tu,Ga0498909_031219,441,74,8.372235860651011e-09,21.0,2,2.2627664488246003e-10,0.0
111482,3300048830 assembled Ga0498909_158650_8_307,,elongation factor Tu,Ga0498909_158650,300,4,6.65253335954432e-10,2.0,0,0.0,0.0
112458,3300048830 assembled Ga0498909_081157_260_406,,elongation factor Tu,Ga0498909_081157,147,2,6.78829934647379e-10,1.0,0,0.0,0.0
113558,3300048830 assembled Ga0498909_111606_25_357,,elongation factor Tu,Ga0498909_111606,333,20,2.9966366484433804e-09,9.0,0,0.0,0.0
113759,3300048830 assembled Ga0498909_132936_40_333,,elongation factor Tu,Ga0498909_132936,294,20,3.3941496732369e-09,10.0,0,0.0,0.0
115843,3300048830 assembled Ga0498909_045529_4_513,,elongation factor Tu,Ga0498909_045529,510,17,1.66313333988608e-09,6.0,0,0.0,0.0
116042,3300048830 assembled Ga0498909_042733_128_526,,elongation factor Tu,Ga0498909_042733,399,7,8.75333336782147e-10,2.0,0,0.0,0.0
116567,3300048830 assembled Ga0498909_023884_1_669,,elongation factor Tu,Ga0498909_023884,669,72,5.36975786869048e-09,17.0,0,0.0,0.0
117280,3300048830 assembled Ga0498909_045842_3_389,,elongation factor Tu,Ga0498909_045842,387,17,2.19172610682662e-09,6.0,0,0.0,0.0
117469,3300048830 assembled Ga0498909_126829_3_338,,elongation factor Tu,Ga0498909_126829,336,21,3.1183750122864e-09,7.0,0,0.0,0.0
118452,3300048830 assembled Ga0498909_042306_3_530,,elongation factor Tu,Ga0498909_042306,528,38,3.59085607475403e-09,4.0,0,0.0,0.0
118983,3300048830 assembled Ga0498909_053244_9_482,,elongation factor Tu,Ga0498909_053244,474,15,1.57892405685387e-09,5.0,0,0.0,0.0
119119,3300048830 assembled Ga0498909_036820_3_212,,elongation factor Tu,Ga0498909_036820,210,17,4.0390381111519104e-09,11.0,0,0.0,0.0
119741,3300048830 assembled Ga0498909_072892_1_423,,elongation factor Tu,Ga0498909_072892,423,36,4.24629788907084e-09,13.0,0,0.0,0.0
119943,3300048830 assembled Ga0498909_158289_3_242,,elongation factor Tu,Ga0498909_158289,240,8,1.66313333988608e-09,6.0,0,0.0,0.0
120148,3300048830 assembled Ga0498909_034410_3_257,,elongation factor Tu,Ga0498909_034410,255,2,3.91325491737901e-10,1.0,5,9.78313729344752e-10,0.0
122336,3300048830 assembled Ga0498909_091846_3_386,,elongation factor Tu,Ga0498909_091846,384,17,2.2088489670362e-09,6.0,0,0.0,0.0
122999,3300048830 assembled Ga0498909_137898_187_324,,elongation factor Tu,Ga0498909_137898,138,8,2.8924058084975303e-09,5.0,0,0.0,0.0
123253,3300048830 assembled Ga0498909_073719_1_417,,elongation factor Tu,Ga0498909_073719,417,13,1.55544844737547e-09,4.0,0,0.0,0.0
123673,3300048830 assembled Ga0498909_086587_2_385,,elongation factor Tu,Ga0498909_086587,384,6,7.79593753071599e-10,2.0,0,0.0,0.0
124031,3300048830 assembled Ga0498909_021958_1_123,,elongation factor Tu,Ga0498909_021958,123,6,2.43385366812597e-09,4.0,0,0.0,0.0
125117,3300048830 assembled Ga0498909_023414_503_676,,elongation factor Tu,Ga0498909_023414,174,21,6.02168967889787e-09,9.0,0,0.0,0.0
125382,3300048830 assembled Ga0498909_067916_3_437,,elongation factor Tu,Ga0498909_067916,435,12,1.37638621231951e-09,4.0,0,0.0,0.0
125787,3300048830 assembled Ga0498909_079694_1_408,,elongation factor Tu,Ga0498909_079694,408,32,3.91325491737901e-09,12.0,0,0.0,0.0
126322,3300048830 assembled Ga0498909_055513_294_473,,elongation factor Tu,Ga0498909_055513,180,40,1.10875555992405e-08,14.0,0,0.0,0.0
126626,3300048830 assembled Ga0498909_160459_1_105,,elongation factor Tu,Ga0498909_160459,105,4,1.90072381701266e-09,2.0,0,0.0,0.0
126719,3300048830 assembled Ga0498909_086111_3_380,,elongation factor Tu,Ga0498909_086111,378,26,3.4318624473839703e-09,12.0,0,0.0,0.0
127702,3300048830 assembled Ga0498909_143082_1_321,,elongation factor Tu,Ga0498909_143082,321,18,2.7977944035466703e-09,8.0,2,3.10866044838519e-10,0.0
129428,3300048830 assembled Ga0498909_114204_11_190,,elongation factor Tu,Ga0498909_114204,180,7,1.9403222298670903e-09,4.0,0,0.0,0.0
129733,3300048830 assembled Ga0498909_020376_5_103,,elongation factor Tu,Ga0498909_020376,99,30,1.51193939989644e-08,21.0,0,0.0,0.0
130176,3300048830 assembled Ga0498909_075247_321_419,,elongation factor Tu,Ga0498909_075247,99,2,1.0079595999309602e-09,1.0,0,0.0,0.0
131404,3300048830 assembled Ga0498909_058088_1_465,,elongation factor Tu,Ga0498909_058088,465,31,3.32626667977216e-09,10.0,0,0.0,0.0
132905,3300048830 assembled Ga0498909_126052_7_339,,elongation factor Tu,Ga0498909_126052,333,42,6.2929369617311104e-09,19.0,0,0.0,0.0
134093,3300048830 assembled Ga0498909_038452_5_409,,elongation factor Tu,Ga0498909_038452,405,27,3.32626667977216e-09,9.0,0,0.0,0.0
134633,3300048830 assembled Ga0498909_005280_3_1013,,elongation factor Tu,Ga0498909_005280,1011,99,4.885762630525871e-09,14.0,0,0.0,0.0
137249,3300048830 assembled Ga0498909_041630_1_531,,elongation factor Tu,Ga0498909_041630,531,30,2.8188700676035204e-09,5.0,0,0.0,0.0
137900,3300048830 assembled Ga0498909_137146_2_328,,elongation factor Tu,Ga0498909_137146,327,19,2.8990397667739e-09,9.0,0,0.0,0.0
138296,3300048830 assembled Ga0498909_020592_1_261,,elongation factor Tu,Ga0498909_020592,261,19,3.63213028250983e-09,5.0,2,3.82329503422087e-10,1.0
138832,3300048830 assembled Ga0498909_115778_2_166,,elongation factor Tu,Ga0498909_115778,165,6,1.8143272798757202e-09,4.0,2,6.047757599585741e-10,2.0
139621,3300048830 assembled Ga0498909_000047_3343_4533,,elongation factor Tu,Ga0498909_000047,1191,1062,4.44898641551389e-08,99.0,6,2.51355164718299e-10,0.0
140313,3300048830 assembled Ga0498909_007432_252_1070,,elongation factor Tu,Ga0498909_007432,819,119,7.2495555841188e-09,22.0,4,2.43682540642649e-10,0.0
142251,3300048830 assembled Ga0498909_070331_2_430,,elongation factor Tu,Ga0498909_070331,429,31,3.6053939535991903e-09,9.0,0,0.0,0.0
143819,3300048830 assembled Ga0498909_000997_245_1474,,elongation factor Tu,Ga0498909_000997,1230,461,1.87001090167679e-08,56.0,1,4.05642278020995e-11,0.0
143991,3300048830 assembled Ga0498909_036977_4_408,,elongation factor Tu,Ga0498909_036977,405,23,2.83348643091702e-09,9.0,0,0.0,0.0
145934,3300048830 assembled Ga0498909_023864_3_671,,elongation factor Tu,Ga0498909_023864,669,44,3.2815186975330704e-09,9.0,0,0.0,0.0
146406,3300048830 assembled Ga0498909_031774_2_274,,elongation factor Tu,Ga0498909_031774,273,16,2.92419048771179e-09,5.0,0,0.0,0.0
146409,3300048830 assembled Ga0498909_094786_3_380,,elongation factor Tu,Ga0498909_094786,378,20,2.63989419029536e-09,8.0,0,0.0,0.0
147476,3300048830 assembled Ga0498909_056885_2_391,,elongation factor Tu,Ga0498909_056885,390,45,5.75700002268258e-09,16.0,0,0.0,0.0
147763,3300048830 assembled Ga0498909_047329_1_507,,elongation factor Tu,Ga0498909_047329,507,38,3.7395897583237306e-09,8.0,2,1.9682051359598601e-10,0.0
148318,3300048830 assembled Ga0498909_128320_3_338,,elongation factor Tu,Ga0498909_128320,336,14,2.0789166748576e-09,7.0,0,0.0,0.0
148488,3300048830 assembled Ga0498909_161685_1_303,,elongation factor Tu,Ga0498909_161685,303,17,2.7993333443627103e-09,8.0,5,8.23333336577267e-10,2.0
149561,3300048830 assembled Ga0498909_037786_49_555,,elongation factor Tu,Ga0498909_037786,507,29,2.85389744714179e-09,8.0,0,0.0,0.0
149793,3300048830 assembled Ga0498909_082745_3_401,,elongation factor Tu,Ga0498909_082745,399,65,8.12809527011993e-09,16.0,2,2.50095239080613e-10,0.0
150925,3300048830 assembled Ga0498909_091991_73_384,,elongation factor Tu,Ga0498909_091991,312,13,2.0789166748576e-09,5.0,0,0.0,0.0
151628,3300048830 assembled Ga0498909_112678_247_345,,elongation factor Tu,Ga0498909_112678,99,20,1.00795959993096e-08,18.0,0,0.0,0.0
152300,3300048830 assembled Ga0498909_141218_2_322,,elongation factor Tu,Ga0498909_141218,321,31,4.81842369499705e-09,12.0,0,0.0,0.0
153094,3300048830 assembled Ga0498909_033108_89_586,,elongation factor Tu,Ga0498909_033108,498,61,6.111514080304261e-09,12.0,0,0.0,0.0
154275,3300048830 assembled Ga0498909_033081_305_586,,elongation factor Tu,Ga0498909_033081,282,103,1.82236951072624e-08,39.0,0,0.0,0.0
154534,3300048830 assembled Ga0498909_057509_3_458,,elongation factor Tu,Ga0498909_057509,456,19,2.0789166748576e-09,7.0,2,2.18833334195537e-10,0.0
154581,3300048830 assembled Ga0498909_024827_365_616,,elongation factor Tu,Ga0498909_024827,252,11,2.1779127069936702e-09,3.0,2,3.95984128544304e-10,1.0
155981,3300048830 assembled Ga0498909_056087_3_101,,elongation factor Tu,Ga0498909_056087,99,13,6.55173739955122e-09,10.0,0,0.0,0.0
156143,3300048830 assembled Ga0498909_028423_74_622,,elongation factor Tu,Ga0498909_028423,549,84,7.63405467488692e-09,14.0,0,0.0,0.0
156911,3300048830 assembled Ga0498909_017959_3_713,,elongation factor Tu,Ga0498909_017959,711,60,4.2104641516103304e-09,12.0,0,0.0,0.0
157827,3300048830 assembled Ga0498909_121318_7_345,,elongation factor Tu,Ga0498909_121318,339,18,2.6492389484911e-09,8.0,0,0.0,0.0
159628,3300048830 assembled Ga0498909_078295_124_411,,elongation factor Tu,Ga0498909_078295,288,36,6.2367500245728e-09,18.0,0,0.0,0.0
160099,3300048830 assembled Ga0498909_144685_11_127,,elongation factor Tu,Ga0498909_144685,117,13,5.543777799620261e-09,11.0,0,0.0,0.0
162051,3300048830 assembled Ga0498909_147730_17_316,,elongation factor Tu,Ga0498909_147730,300,50,8.315666699430391e-09,23.0,0,0.0,0.0
162714,3300048830 assembled Ga0498909_057777_358_462,,elongation factor Tu,Ga0498909_057777,105,6,2.8510857255189903e-09,3.0,0,0.0,0.0
165243,3300048830 assembled Ga0498909_155426_6_308,,elongation factor Tu,Ga0498909_155426,303,27,4.44600001751724e-09,13.0,0,0.0,0.0
165251,3300048830 assembled Ga0498909_147001_1_318,,elongation factor Tu,Ga0498909_147001,318,21,3.2948868054346802e-09,9.0,0,0.0,0.0
165288,3300048830 assembled Ga0498909_020837_2_334,,elongation factor Tu,Ga0498909_020837,333,26,3.8956276429764e-09,9.0,0,0.0,0.0
165799,3300048830 assembled Ga0498909_078923_1_411,,elongation factor Tu,Ga0498909_078923,411,23,2.79212166550218e-09,8.0,0,0.0,0.0
167640,3300048830 assembled Ga0498909_156126_2_139,,elongation factor Tu,Ga0498909_156126,138,7,2.53085508243534e-09,6.0,0,0.0,0.0
168145,3300048830 assembled Ga0498909_156006_2_196,,elongation factor Tu,Ga0498909_156006,195,18,4.60560001814606e-09,10.0,0,0.0,0.0
169370,3300048830 assembled Ga0498909_097396_2_352,,elongation factor Tu,Ga0498909_097396,351,20,2.8429629741642403e-09,7.0,0,0.0,0.0
170283,3300048830 assembled Ga0498909_105850_6_365,,elongation factor Tu,Ga0498909_105850,360,16,2.2175111198481e-09,6.0,0,0.0,0.0
170659,3300048830 assembled Ga0498909_011062_777_908,,elongation factor Tu,Ga0498909_011062,132,39,1.47414091489902e-08,16.0,0,0.0,0.0
170675,3300048830 assembled Ga0498909_009812_2_703,,elongation factor Tu,Ga0498909_009812,702,122,8.67103707120092e-09,23.0,0,0.0,0.0
172174,3300048830 assembled Ga0498909_095957_2_370,,elongation factor Tu,Ga0498909_095957,369,16,2.1634254827786403e-09,6.0,2,2.7042818534733003e-10,0.0
173418,3300048830 assembled Ga0498909_001498_799_1941,,elongation factor Tu,Ga0498909_001498,1143,2871,1.25324299706376e-07,198.0,12,5.23821524373568e-10,1.0
173571,3300048830 assembled Ga0498909_085785_86_397,,elongation factor Tu,Ga0498909_085785,312,52,8.315666699430391e-09,20.0,0,0.0,0.0
173690,3300048830 assembled Ga0498909_042453_42_179,,elongation factor Tu,Ga0498909_042453,138,2,7.231014521243821e-10,1.0,0,0.0,0.0
174270,3300048830 assembled Ga0498909_039233_2_400,,elongation factor Tu,Ga0498909_039233,399,49,6.127333357475031e-09,12.0,3,3.7514285862092e-10,1.0
175616,3300048830 assembled Ga0498909_008478_727_1014,,elongation factor Tu,Ga0498909_008478,288,286,4.95475140841061e-08,11.0,0,0.0,0.0
176177,3300048830 assembled Ga0498909_009415_2_634,,elongation factor Tu,Ga0498909_009415,633,95,7.48804110375249e-09,25.0,0,0.0,0.0
176260,3300048830 assembled Ga0498909_041739_3_350,,elongation factor Tu,Ga0498909_041739,348,26,3.72771265836535e-09,9.0,0,0.0,0.0
176990,3300048830 assembled Ga0498909_012089_601_879,,elongation factor Tu,Ga0498909_012089,279,97,1.73466595665537e-08,50.0,2,3.57663083846469e-10,1.0
177855,3300048830 assembled Ga0498909_077555_162_413,,elongation factor Tu,Ga0498909_077555,252,93,1.84132619773102e-08,52.5,0,0.0,0.0
178031,3300048830 assembled Ga0498909_046310_105_509,,elongation factor Tu,Ga0498909_046310,405,34,4.18863211526864e-09,13.0,1,1.23195062213784e-10,0.0
178503,3300048830 assembled Ga0498909_102122_1_135,,elongation factor Tu,Ga0498909_102122,135,12,4.43502223969621e-09,9.0,0,0.0,0.0
178762,3300048830 assembled Ga0498909_109362_1_351,,elongation factor Tu,Ga0498909_109362,351,13,1.8479259332067502e-09,5.0,0,0.0,0.0
179924,3300048830 assembled Ga0498909_001993_14_124,,elongation factor Tu,Ga0498909_001993,111,36,1.61818379015943e-08,16.0,0,0.0,0.0
180011,3300048830 assembled Ga0498909_086866_1_363,,elongation factor Tu,Ga0498909_086866,363,22,3.0238787997928704e-09,8.0,0,0.0,0.0
