,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
723765,3300043246 assembled Ga0435283_033923_330_602,,excinuclease ABC subunit C,Ga0435283_033923,273,5,2.6071942710138804e-09,2.0,2,1.0428777084055502e-09,1.0
730962,3300043246 assembled Ga0435283_027107_3_671,,excinuclease ABC subunit C,Ga0435283_027107,669,25,5.3196116291987304e-09,6.0,8,1.70227572134359e-09,2.0
733434,3300043246 assembled Ga0435283_065937_4_420,,excinuclease ABC subunit C,Ga0435283_065937,417,4,1.3654945534518702e-09,2.0,6,2.0482418301778104e-09,2.0
733534,3300043246 assembled Ga0435283_103763_2_328,,excinuclease ABC subunit C,Ga0435283_103763,327,4,1.7413187424753302e-09,2.0,4,1.7413187424753302e-09,2.0
734232,3300043246 assembled Ga0435283_016624_3_884,,excinuclease ABC subunit C,Ga0435283_016624,882,11,1.77537514645231e-09,2.0,8,1.2911819246925902e-09,1.0
734769,3300043246 assembled Ga0435283_069719_1_330,,excinuclease ABC subunit C,Ga0435283_069719,330,3,1.2941164290668901e-09,1.0,4,1.72548857208919e-09,2.0
736501,3300043246 assembled Ga0435283_007351_3_122,,excinuclease ABC subunit C,Ga0435283_007351,120,2,2.3725467866226303e-09,0.0,8,9.490187146490531e-09,3.0
740945,3300043246 assembled Ga0435283_042622_19_534,,excinuclease ABC subunit C,Ga0435283_042622,516,7,1.93114273329749e-09,1.0,6,1.65526519996928e-09,2.0
740965,3300043246 assembled Ga0435283_045390_1_315,,excinuclease ABC subunit C,Ga0435283_045390,315,5,2.2595683682120304e-09,2.0,7,3.1633957154968403e-09,2.0
746193,3300043246 assembled Ga0435283_046544_210_476,,excinuclease ABC subunit C,Ga0435283_046544,267,10,5.331565812635131e-09,3.0,1,5.33156581263513e-10,0.0
747857,3300043246 assembled Ga0435283_075080_2_391,,excinuclease ABC subunit C,Ga0435283_075080,390,4,1.4600287917677701e-09,1.0,3,1.0950215938258301e-09,1.0
750519,3300043246 assembled Ga0435283_116218_2_307,,excinuclease ABC subunit C,Ga0435283_116218,306,2,9.30410504557895e-10,1.0,7,3.2564367659526303e-09,3.0
753449,3300043246 assembled Ga0435283_053848_38_448,,excinuclease ABC subunit C,Ga0435283_053848,411,4,1.3854287805095701e-09,0.0,6,2.0781431707643503e-09,2.0
754993,3300043246 assembled Ga0435283_057828_6_452,,excinuclease ABC subunit C,Ga0435283_057828,447,8,2.5477012473800102e-09,3.0,2,6.36925311845002e-10,1.0
756251,3300043246 assembled Ga0435283_038166_1_561,,excinuclease ABC subunit C,Ga0435283_038166,561,10,2.5374831942488e-09,2.0,2,5.07496638849761e-10,0.0
759674,3300043246 assembled Ga0435283_117467_2_307,,excinuclease ABC subunit C,Ga0435283_117467,306,2,9.30410504557895e-10,1.0,3,1.3956157568368402e-09,1.0
